,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__n_estimators,param_reduce_dim,param_select_features__drt,param_select_features__group,param_select_features__npeaks,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,12.015584150950113,11.162480433781942,0.7916666666666666,1.0,10,,0,True,0,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0}",2,0.7777777777777778,1.0,0.75,1.0,0.8571428571428571,1.0,0.08727580904079084,0.04978337296161709,0.043605676539356944,0.0
1,11.789093255996704,11.234386682510376,0.5416666666666666,0.9803921568627452,10,,0,True,0.5,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0.5}",85,0.6666666666666666,1.0,0.625,1.0,0.2857142857142857,0.9411764705882353,0.13405653915356272,0.028625943466669187,0.16517186816085247,0.027729677693590107
2,11.625712633132935,11.267243305842081,0.6666666666666666,1.0,10,,0,False,0,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0}",24,0.6666666666666666,1.0,0.625,1.0,0.7142857142857143,1.0,0.10918120731075373,0.021353556355684113,0.035214760613688195,0.0
3,11.55683167775472,11.324277400970459,0.6666666666666666,1.0,10,,0,False,0.5,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0.5}",24,0.6666666666666666,1.0,0.75,1.0,0.5714285714285714,1.0,0.0783203855109947,0.0477787581263468,0.0704295212273764,0.0
4,12.009953419367472,11.57524029413859,0.6666666666666666,0.9791666666666666,10,,0.5,True,0,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0}",24,0.7777777777777778,1.0,0.625,0.9375,0.5714285714285714,1.0,0.06464150315127402,0.5277717560879065,0.08862187077034643,0.02946278254943948
5,12.037585496902466,11.300622383753458,0.8333333333333334,1.0,10,,0.5,True,0.5,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0.5}",1,0.7777777777777778,1.0,0.875,1.0,0.8571428571428571,1.0,0.17547264202631768,0.08951025822292924,0.04360567653935695,0.0
6,11.9381103515625,11.445168733596802,0.75,1.0,10,,0.5,False,0,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0}",7,0.6666666666666666,1.0,0.75,1.0,0.8571428571428571,1.0,0.2198681272166947,0.10982438075890558,0.07715167498104596,0.0
7,11.539071083068848,11.423855066299438,0.7916666666666666,1.0,10,,0.5,False,0.5,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0.5}",2,0.7777777777777778,1.0,0.625,1.0,1.0,1.0,0.1334768842968046,0.08506975072432243,0.1482927535004349,0.0
8,11.8290376663208,11.329100688298544,0.7083333333333334,1.0,10,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0,"{'clf__n_estimators': 10, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0}",9,0.7777777777777778,1.0,0.75,1.0,0.5714285714285714,1.0,0.08115691343086867,0.038272221909707305,0.08862187077034643,0.0
9,11.756657441457113,11.431839148203531,0.7916666666666666,0.9791666666666666,10,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0.5,"{'clf__n_estimators': 10, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0.5}",2,0.7777777777777778,1.0,0.625,0.9375,1.0,1.0,0.1411219752783252,0.10526530751414857,0.1482927535004349,0.02946278254943948
10,11.750638484954834,11.476978302001953,0.6666666666666666,1.0,10,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,False,0,"{'clf__n_estimators': 10, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0}",24,0.5555555555555556,1.0,0.625,1.0,0.8571428571428571,1.0,0.09460261094285952,0.13476006927595446,0.1256596351870556,0.0
11,11.63060466448466,11.56673232714335,0.625,1.0,10,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,False,0.5,"{'clf__n_estimators': 10, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0.5}",58,0.7777777777777778,1.0,0.625,1.0,0.42857142857142855,1.0,0.21758997506841019,0.17814133913606536,0.14144473746525094,0.0
